expense_id,employee_id,dept,avg_monthly,category,amount,policy_limit,vendor,date,day_of_week,is_weekend,payment_mode,has_receipt,receipt_mismatch,is_duplicate,amount_over_limit,exceed_ratio,amount_vs_avg,recent_submissions,flag_count,flags,is_fraud
EXP-02311,E011,Operations,9101,Fuel,1800.45,3000,OYO Rooms,2025-06-16,0,0,Credit Card,1,0,0,0,0.6001,0.1978,2,0,,0
EXP-02312,E012,HR,3899,Travel,8041.97,15000,Flipkart,2025-04-29,1,0,Cash,1,0,0,0,0.5361,2.0626,6,0,,0
EXP-02313,E013,Engineering,5202,Travel,7064.65,15000,Flipkart,2025-05-05,0,0,Cash,1,0,0,0,0.471,1.3581,3,0,,0
EXP-02314,E014,Marketing,4888,Office Supplies,5884.6,5000,Amazon,2025-05-25,6,1,Debit Card,0,1,0,1,1.1769,1.2039,10,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Receipt Mismatch,1
EXP-02315,E015,Finance,2600,Entertainment,2695.19,4000,IRCTC,2025-06-22,6,1,Cash,1,0,0,0,0.6738,1.0366,5,1,Weekend Claim,0
EXP-02316,E016,Sales,4041,Food,786.31,2000,Ola,2025-05-14,2,0,UPI,1,0,0,0,0.3932,0.1946,2,0,,0
EXP-02317,E017,Marketing,9041,Food,247.19,2000,IRCTC,2025-05-29,3,0,Debit Card,1,0,0,0,0.1236,0.0273,7,0,,0
EXP-02318,E018,Finance,3478,Travel,4620.48,15000,Zomato,2025-07-13,6,1,Debit Card,1,0,0,0,0.308,1.3285,6,1,Weekend Claim,0
EXP-02319,E019,HR,8349,Fuel,2146.52,3000,MakeMyTrip,2025-05-26,0,0,Credit Card,1,0,0,0,0.7155,0.2571,1,0,,0
EXP-02320,E020,Sales,5943,Fuel,2249.03,3000,Swiggy,2025-05-25,6,1,Debit Card,1,0,0,0,0.7497,0.3784,3,1,Weekend Claim,0
EXP-02321,E021,Operations,5461,Entertainment,1183.2,4000,Dmart,2025-04-18,4,0,Credit Card,1,0,0,0,0.2958,0.2167,4,0,,0
EXP-02322,E022,Finance,9989,Office Supplies,8744.59,5000,Swiggy,2025-06-20,4,0,Debit Card,1,0,0,1,1.7489,0.8754,15,2,Exceeds Policy Limit|Unusually Frequent,1
EXP-02323,E023,Sales,8873,Food,344.86,2000,MakeMyTrip,2025-05-04,6,1,Credit Card,1,0,0,0,0.1724,0.0389,6,1,Weekend Claim,0
EXP-02324,E024,Sales,3981,Travel,2387.05,15000,Zomato,2025-04-24,3,0,Debit Card,1,0,0,0,0.1591,0.5996,2,0,,0
EXP-02325,E025,Operations,5798,Hotel,5112.73,8000,Flipkart,2025-05-03,5,1,Credit Card,1,0,0,0,0.6391,0.8818,7,1,Weekend Claim,0
EXP-02326,E026,Operations,8439,Office Supplies,3299.07,5000,Ola,2025-06-04,2,0,Debit Card,1,0,0,0,0.6598,0.3909,2,0,,0
EXP-02327,E027,Marketing,2337,Office Supplies,695.14,5000,Amazon,2025-04-30,2,0,Debit Card,1,0,0,0,0.139,0.2974,7,0,,0
EXP-02328,E028,Sales,8360,Food,506.11,2000,Flipkart,2025-05-13,1,0,Cash,1,0,0,0,0.2531,0.0605,2,0,,0
EXP-02329,E029,Finance,2492,Office Supplies,5535.3,5000,Swiggy,2025-07-06,6,1,Cash,0,0,1,1,1.1071,2.2212,9,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Duplicate Claim,1
EXP-02330,E030,Marketing,2064,Entertainment,2236.5,4000,IRCTC,2025-06-03,1,0,Credit Card,1,0,0,0,0.5591,1.0836,17,1,Unusually Frequent,1
EXP-02331,E031,Engineering,7463,Office Supplies,2761.05,5000,Amazon,2025-06-08,6,1,Debit Card,1,0,0,0,0.5522,0.37,1,1,Weekend Claim,0
EXP-02332,E032,HR,7618,Entertainment,2379.44,4000,IRCTC,2025-06-11,2,0,UPI,1,0,0,0,0.5949,0.3123,6,0,,0
EXP-02333,E033,HR,6514,Office Supplies,1126.4,5000,Uber,2025-05-16,4,0,Cash,1,0,0,0,0.2253,0.1729,3,0,,0
EXP-02334,E034,Marketing,5561,Office Supplies,1446.68,5000,OYO Rooms,2025-04-26,5,1,Debit Card,1,0,0,0,0.2893,0.2601,4,1,Weekend Claim,0
EXP-02335,E035,Engineering,5099,Hotel,1837.53,8000,Swiggy,2025-07-01,1,0,UPI,1,0,0,0,0.2297,0.3604,4,0,,0
EXP-02336,E036,Finance,9073,Fuel,1913.58,3000,Swiggy,2025-06-01,6,1,Cash,1,1,0,0,0.6379,0.2109,17,3,Weekend Claim|Receipt Mismatch|Unusually Frequent,1
EXP-02337,E037,Operations,7847,Travel,2722.98,15000,Dmart,2025-07-08,1,0,UPI,1,0,0,0,0.1815,0.347,1,0,,0
EXP-02338,E038,Finance,7991,Food,1387.95,2000,Swiggy,2025-06-03,1,0,Debit Card,1,0,0,0,0.694,0.1737,2,0,,0
EXP-02339,E039,HR,7056,Hotel,3541.88,8000,Uber,2025-05-31,5,1,UPI,1,0,0,0,0.4427,0.502,6,1,Weekend Claim,0
EXP-02340,E040,Operations,4690,Office Supplies,957.82,5000,Swiggy,2025-04-26,5,1,Credit Card,1,0,0,0,0.1916,0.2042,3,1,Weekend Claim,0
EXP-02341,E041,Sales,2502,Travel,7406.97,15000,Flipkart,2025-04-17,3,0,Credit Card,1,0,0,0,0.4938,2.9604,4,0,,0
EXP-02342,E042,HR,6488,Travel,3440.05,15000,Swiggy,2025-05-20,1,0,Credit Card,1,0,0,0,0.2293,0.5302,7,0,,0
EXP-02343,E043,Sales,9721,Hotel,1525.04,8000,Dmart,2025-06-29,6,1,UPI,1,0,0,0,0.1906,0.1569,4,1,Weekend Claim,0
EXP-02344,E044,HR,9742,Hotel,3148.02,8000,Ola,2025-04-20,6,1,Credit Card,1,0,0,0,0.3935,0.3231,7,1,Weekend Claim,0
EXP-02345,E045,Engineering,2563,Hotel,6385.06,8000,IRCTC,2025-05-11,6,1,Credit Card,1,0,0,0,0.7981,2.4912,7,1,Weekend Claim,0
EXP-02346,E046,Finance,3757,Hotel,14292.4,8000,IRCTC,2025-05-28,2,0,Debit Card,0,0,1,1,1.7865,3.8042,17,4,Exceeds Policy Limit|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-02347,E047,Marketing,3678,Entertainment,1364.76,4000,Flipkart,2025-05-09,4,0,Cash,1,0,0,0,0.3412,0.3711,1,0,,0
EXP-02348,E048,Finance,8668,Travel,21539.76,15000,MakeMyTrip,2025-06-15,6,1,Credit Card,1,0,1,1,1.436,2.485,15,4,Exceeds Policy Limit|Weekend Claim|Duplicate Claim|Unusually Frequent,1
EXP-02349,E049,HR,5314,Fuel,1696.26,3000,Zomato,2025-05-08,3,0,Debit Card,1,0,0,0,0.5654,0.3192,5,0,,0
EXP-02350,E050,Sales,4729,Hotel,4565.78,8000,MakeMyTrip,2025-07-15,1,0,Cash,1,0,0,0,0.5707,0.9655,7,0,,0
EXP-02351,E001,Finance,2860,Food,1434.47,2000,Swiggy,2025-06-29,6,1,Credit Card,1,0,0,0,0.7172,0.5016,3,1,Weekend Claim,0
EXP-02352,E002,Marketing,5092,Entertainment,1528.44,4000,Dmart,2025-05-27,1,0,Credit Card,1,0,0,0,0.3821,0.3002,6,0,,0
EXP-02353,E003,HR,7334,Entertainment,2299.58,4000,MakeMyTrip,2025-05-04,6,1,Cash,1,0,0,0,0.5749,0.3136,8,1,Weekend Claim,1
EXP-02354,E004,Marketing,5171,Entertainment,4984.86,4000,OYO Rooms,2025-05-08,3,0,Credit Card,1,0,0,1,1.2462,0.964,10,1,Exceeds Policy Limit,1
EXP-02355,E005,HR,3685,Office Supplies,5761.21,5000,IRCTC,2025-06-01,6,1,UPI,1,0,0,1,1.1522,1.5634,17,3,Exceeds Policy Limit|Weekend Claim|Unusually Frequent,1
EXP-02356,E006,Finance,9581,Hotel,2222.46,8000,OYO Rooms,2025-05-23,4,0,Credit Card,1,0,0,0,0.2778,0.232,3,0,,0
EXP-02357,E007,Finance,8420,Office Supplies,2721.82,5000,MakeMyTrip,2025-06-15,6,1,Credit Card,1,0,0,0,0.5444,0.3233,4,1,Weekend Claim,0
EXP-02358,E008,Sales,6117,Office Supplies,3050.88,5000,MakeMyTrip,2025-07-06,6,1,UPI,1,0,1,0,0.6102,0.4988,14,3,Weekend Claim|Duplicate Claim|Unusually Frequent,1
EXP-02359,E009,Engineering,9728,Fuel,2222.73,3000,Dmart,2025-07-01,1,0,UPI,1,0,0,0,0.7409,0.2285,4,0,,0
EXP-02360,E010,Sales,4047,Food,1389.76,2000,Dmart,2025-05-09,4,0,Cash,1,0,0,0,0.6949,0.3434,7,0,,0
EXP-02361,E011,Operations,9101,Fuel,690.46,3000,Swiggy,2025-06-02,0,0,Debit Card,1,0,0,0,0.2302,0.0759,4,0,,0
EXP-02362,E012,HR,3899,Hotel,4928.66,8000,Dmart,2025-06-19,3,0,Credit Card,1,0,0,0,0.6161,1.2641,3,0,,0
EXP-02363,E013,Engineering,5202,Hotel,3530.07,8000,IRCTC,2025-07-01,1,0,Credit Card,1,0,0,0,0.4413,0.6786,3,0,,0
EXP-02364,E014,Marketing,4888,Office Supplies,3118.91,5000,OYO Rooms,2025-07-09,2,0,Cash,0,0,0,0,0.6238,0.6381,10,1,Missing Receipt,1
EXP-02365,E015,Finance,2600,Entertainment,2800.97,4000,MakeMyTrip,2025-06-03,1,0,Cash,1,0,0,0,0.7002,1.0773,6,0,,0
EXP-02366,E016,Sales,4041,Food,701.37,2000,Dmart,2025-05-16,4,0,Cash,1,0,0,0,0.3507,0.1736,5,0,,0
EXP-02367,E017,Marketing,9041,Hotel,3928.53,8000,Amazon,2025-07-08,1,0,Cash,1,0,0,0,0.4911,0.4345,5,0,,0
EXP-02368,E018,Finance,3478,Hotel,5076.31,8000,MakeMyTrip,2025-05-04,6,1,Credit Card,1,0,0,0,0.6345,1.4595,1,1,Weekend Claim,0
EXP-02369,E019,HR,8349,Food,1648.28,2000,Amazon,2025-06-03,1,0,Credit Card,1,0,0,0,0.8241,0.1974,7,0,,0
EXP-02370,E020,Sales,5943,Fuel,1799.19,3000,Ola,2025-07-01,1,0,Debit Card,1,0,0,0,0.5997,0.3027,2,0,,0
EXP-02371,E021,Operations,5461,Fuel,1428.55,3000,Flipkart,2025-04-18,4,0,UPI,1,0,0,0,0.4762,0.2616,7,0,,0
EXP-02372,E022,Finance,9989,Travel,27078.91,15000,OYO Rooms,2025-05-03,5,1,Debit Card,0,0,0,1,1.8053,2.7109,19,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-02373,E023,Sales,8873,Fuel,1257.0,3000,Swiggy,2025-05-27,1,0,Cash,1,0,0,0,0.419,0.1417,1,0,,0
EXP-02374,E024,Sales,3981,Fuel,324.67,3000,Uber,2025-06-09,0,0,UPI,1,0,0,0,0.1082,0.0816,7,0,,0
EXP-02375,E025,Operations,5798,Food,1471.69,2000,Amazon,2025-06-02,0,0,Credit Card,1,0,0,0,0.7358,0.2538,7,0,,0
EXP-02376,E026,Operations,8439,Food,1419.68,2000,Zomato,2025-05-13,1,0,Credit Card,1,0,0,0,0.7098,0.1682,6,0,,0
EXP-02377,E027,Marketing,2337,Fuel,957.91,3000,Dmart,2025-07-06,6,1,Cash,1,0,0,0,0.3193,0.4099,1,1,Weekend Claim,0
EXP-02378,E028,Sales,8360,Hotel,3125.4,8000,OYO Rooms,2025-06-27,4,0,UPI,1,0,0,0,0.3907,0.3739,3,0,,0
EXP-02379,E029,Finance,2492,Office Supplies,3678.55,5000,Zomato,2025-05-25,6,1,Cash,1,0,1,0,0.7357,1.4761,15,3,Weekend Claim|Duplicate Claim|Unusually Frequent,1
EXP-02380,E030,Marketing,2064,Hotel,12784.0,8000,Amazon,2025-05-11,6,1,UPI,1,0,0,1,1.598,6.1938,15,3,Exceeds Policy Limit|Weekend Claim|Unusually Frequent,1
EXP-02381,E031,Engineering,7463,Fuel,682.24,3000,Flipkart,2025-05-20,1,0,Credit Card,1,0,0,0,0.2274,0.0914,7,0,,0
EXP-02382,E032,HR,7618,Entertainment,1019.77,4000,Ola,2025-05-26,0,0,Debit Card,1,0,0,0,0.2549,0.1339,5,0,,0
EXP-02383,E033,HR,6514,Office Supplies,3816.77,5000,OYO Rooms,2025-04-30,2,0,UPI,1,0,0,0,0.7634,0.5859,4,0,,0
EXP-02384,E034,Marketing,5561,Office Supplies,1669.59,5000,IRCTC,2025-07-09,2,0,Credit Card,1,0,0,0,0.3339,0.3002,2,0,,0
EXP-02385,E035,Engineering,5099,Food,1054.58,2000,IRCTC,2025-04-28,0,0,Debit Card,1,0,0,0,0.5273,0.2068,5,0,,0
EXP-02386,E036,Finance,9073,Office Supplies,8787.55,5000,Amazon,2025-05-28,2,0,Credit Card,0,0,1,1,1.7575,0.9685,13,4,Exceeds Policy Limit|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-02387,E037,Operations,7847,Entertainment,882.56,4000,Zomato,2025-06-25,2,0,Cash,1,0,0,0,0.2206,0.1125,1,0,,0
EXP-02388,E038,Finance,7991,Travel,9688.38,15000,Zomato,2025-06-12,3,0,Cash,1,0,0,0,0.6459,1.2124,3,0,,0
EXP-02389,E039,HR,7056,Entertainment,1731.03,4000,OYO Rooms,2025-06-21,5,1,Cash,1,0,0,0,0.4328,0.2453,7,1,Weekend Claim,0
EXP-02390,E040,Operations,4690,Fuel,2324.49,3000,Zomato,2025-05-20,1,0,Debit Card,1,0,0,0,0.7748,0.4956,7,0,,0
EXP-02391,E041,Sales,2502,Hotel,6252.16,8000,MakeMyTrip,2025-07-02,2,0,Debit Card,1,0,0,0,0.7815,2.4989,3,0,,0
EXP-02392,E042,HR,6488,Travel,12077.63,15000,Zomato,2025-06-22,6,1,Debit Card,1,0,0,0,0.8052,1.8615,2,1,Weekend Claim,0
EXP-02393,E043,Sales,9721,Office Supplies,2308.44,5000,Ola,2025-07-07,0,0,Cash,1,0,0,0,0.4617,0.2375,7,0,,0
EXP-02394,E044,HR,9742,Fuel,2126.97,3000,OYO Rooms,2025-05-15,3,0,Debit Card,1,0,0,0,0.709,0.2183,2,0,,0
EXP-02395,E045,Engineering,2563,Hotel,6593.75,8000,Amazon,2025-05-29,3,0,Cash,1,0,0,0,0.8242,2.5727,1,0,,0
EXP-02396,E046,Finance,3757,Fuel,5892.56,3000,Dmart,2025-04-20,6,1,UPI,0,0,1,1,1.9642,1.5684,12,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Duplicate Claim,1
EXP-02397,E047,Marketing,3678,Hotel,4159.75,8000,OYO Rooms,2025-06-26,3,0,Cash,1,0,0,0,0.52,1.131,2,0,,0
EXP-02398,E048,Finance,8668,Fuel,4002.76,3000,Uber,2025-06-08,6,1,Credit Card,0,0,0,1,1.3343,0.4618,16,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-02399,E049,HR,5314,Hotel,4024.01,8000,MakeMyTrip,2025-05-25,6,1,Debit Card,1,0,0,0,0.503,0.7572,2,1,Weekend Claim,0
EXP-02400,E050,Sales,4729,Hotel,4646.72,8000,IRCTC,2025-05-13,1,0,Debit Card,1,0,0,0,0.5808,0.9826,6,0,,0
EXP-02401,E001,Finance,2860,Office Supplies,3919.22,5000,Flipkart,2025-07-15,1,0,UPI,1,0,0,0,0.7838,1.3704,7,0,,0
EXP-02402,E002,Marketing,5092,Entertainment,3343.98,4000,Dmart,2025-05-31,5,1,Credit Card,1,0,0,0,0.836,0.6567,5,1,Weekend Claim,0
EXP-02403,E003,HR,7334,Hotel,11571.65,8000,Dmart,2025-06-10,1,0,Cash,0,0,1,1,1.4465,1.5778,13,4,Exceeds Policy Limit|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-02404,E004,Marketing,5171,Office Supplies,8244.92,5000,Amazon,2025-06-01,6,1,Credit Card,0,0,0,1,1.649,1.5945,15,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-02405,E005,HR,3685,Travel,15577.85,15000,Zomato,2025-07-14,0,0,Cash,0,0,0,0,1.0385,4.2274,15,3,Exceeds Policy Limit|Missing Receipt|Unusually Frequent,1
EXP-02406,E006,Finance,9581,Fuel,730.38,3000,Swiggy,2025-04-17,3,0,UPI,1,0,0,0,0.2435,0.0762,4,0,,0
EXP-02407,E007,Finance,8420,Office Supplies,3342.79,5000,Uber,2025-07-10,3,0,Debit Card,1,0,0,0,0.6686,0.397,1,0,,0
EXP-02408,E008,Sales,6117,Entertainment,7991.54,4000,Swiggy,2025-06-01,6,1,Credit Card,0,0,1,1,1.9979,1.3064,15,5,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-02409,E009,Engineering,9728,Fuel,1264.46,3000,Amazon,2025-04-23,2,0,Cash,1,0,0,0,0.4215,0.13,6,0,,0
EXP-02410,E010,Sales,4047,Travel,9516.5,15000,OYO Rooms,2025-06-04,2,0,Cash,1,0,0,0,0.6344,2.3515,1,0,,0
EXP-02411,E011,Operations,9101,Hotel,6617.2,8000,MakeMyTrip,2025-04-30,2,0,UPI,1,0,0,0,0.8271,0.7271,1,0,,0
EXP-02412,E012,HR,3899,Office Supplies,1791.93,5000,Dmart,2025-06-22,6,1,Credit Card,1,0,0,0,0.3584,0.4596,1,1,Weekend Claim,0
EXP-02413,E013,Engineering,5202,Fuel,1044.54,3000,Swiggy,2025-07-06,6,1,Cash,1,0,0,0,0.3482,0.2008,7,1,Weekend Claim,0
EXP-02414,E014,Marketing,4888,Food,1187.82,2000,Uber,2025-04-28,0,0,Credit Card,1,0,0,0,0.5939,0.243,14,1,Unusually Frequent,1
EXP-02415,E015,Finance,2600,Entertainment,1529.92,4000,Ola,2025-05-05,0,0,UPI,1,0,0,0,0.3825,0.5884,6,0,,0
EXP-02416,E016,Sales,4041,Office Supplies,2951.75,5000,Uber,2025-05-09,4,0,Credit Card,1,0,0,0,0.5904,0.7305,6,0,,0
EXP-02417,E017,Marketing,9041,Hotel,6112.63,8000,MakeMyTrip,2025-05-05,0,0,UPI,1,0,0,0,0.7641,0.6761,7,0,,0
EXP-02418,E018,Finance,3478,Entertainment,2490.05,4000,Ola,2025-05-25,6,1,Debit Card,1,0,0,0,0.6225,0.7159,6,1,Weekend Claim,0
EXP-02419,E019,HR,8349,Food,1116.12,2000,IRCTC,2025-04-20,6,1,Cash,1,0,0,0,0.5581,0.1337,1,1,Weekend Claim,0
EXP-02420,E020,Sales,5943,Hotel,1071.38,8000,OYO Rooms,2025-06-29,6,1,UPI,1,0,0,0,0.1339,0.1803,7,1,Weekend Claim,0
EXP-02421,E021,Operations,5461,Entertainment,586.95,4000,Zomato,2025-07-10,3,0,Cash,1,0,0,0,0.1467,0.1075,6,0,,0
EXP-02422,E022,Finance,9989,Fuel,2398.01,3000,Dmart,2025-05-11,6,1,Cash,1,1,1,0,0.7993,0.2401,17,4,Weekend Claim|Receipt Mismatch|Duplicate Claim|Unusually Frequent,1
EXP-02423,E023,Sales,8873,Food,1042.45,2000,Uber,2025-07-03,3,0,Cash,1,0,0,0,0.5212,0.1175,2,0,,0
EXP-02424,E024,Sales,3981,Office Supplies,1952.5,5000,IRCTC,2025-06-22,6,1,UPI,1,0,0,0,0.3905,0.4905,1,1,Weekend Claim,0
EXP-02425,E025,Operations,5798,Office Supplies,2850.41,5000,Amazon,2025-05-22,3,0,Debit Card,1,0,0,0,0.5701,0.4916,5,0,,0
EXP-02426,E026,Operations,8439,Entertainment,679.64,4000,MakeMyTrip,2025-06-24,1,0,Debit Card,1,0,0,0,0.1699,0.0805,1,0,,0
EXP-02427,E027,Marketing,2337,Food,1594.02,2000,OYO Rooms,2025-07-11,4,0,UPI,1,0,0,0,0.797,0.6821,5,0,,0
EXP-02428,E028,Sales,8360,Travel,12020.57,15000,Flipkart,2025-06-08,6,1,UPI,1,0,0,0,0.8014,1.4379,6,1,Weekend Claim,0
EXP-02429,E029,Finance,2492,Fuel,1752.62,3000,MakeMyTrip,2025-05-10,5,1,Debit Card,0,0,1,0,0.5842,0.7033,14,4,Weekend Claim|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-02430,E030,Marketing,2064,Entertainment,5191.13,4000,Dmart,2025-05-22,3,0,Cash,0,0,0,1,1.2978,2.5151,11,2,Exceeds Policy Limit|Missing Receipt,1
EXP-02431,E031,Engineering,7463,Travel,10999.76,15000,Dmart,2025-05-29,3,0,UPI,1,0,0,0,0.7333,1.4739,4,0,,0
EXP-02432,E032,HR,7618,Food,893.8,2000,Swiggy,2025-05-25,6,1,UPI,1,0,0,0,0.4469,0.1173,1,1,Weekend Claim,0
EXP-02433,E033,HR,6514,Food,1342.31,2000,Amazon,2025-06-30,0,0,Debit Card,1,0,0,0,0.6712,0.2061,4,0,,0
EXP-02434,E034,Marketing,5561,Food,1375.87,2000,IRCTC,2025-07-06,6,1,Cash,1,0,0,0,0.6879,0.2474,1,1,Weekend Claim,0
EXP-02435,E035,Engineering,5099,Travel,6133.46,15000,Ola,2025-05-10,5,1,Cash,1,0,0,0,0.4089,1.2029,2,1,Weekend Claim,0
EXP-02436,E036,Finance,9073,Fuel,5123.37,3000,Zomato,2025-06-06,4,0,UPI,1,1,0,1,1.7078,0.5647,8,2,Exceeds Policy Limit|Receipt Mismatch,1
EXP-02437,E037,Operations,7847,Fuel,2465.13,3000,Swiggy,2025-05-04,6,1,UPI,1,0,0,0,0.8217,0.3141,5,1,Weekend Claim,0
EXP-02438,E038,Finance,7991,Entertainment,1415.39,4000,Uber,2025-05-11,6,1,UPI,1,0,0,0,0.3538,0.1771,5,1,Weekend Claim,0
EXP-02439,E039,HR,7056,Office Supplies,1136.66,5000,Uber,2025-04-26,5,1,Debit Card,1,0,0,0,0.2273,0.1611,6,1,Weekend Claim,0
EXP-02440,E040,Operations,4690,Hotel,2560.87,8000,Uber,2025-06-08,6,1,UPI,1,0,0,0,0.3201,0.546,6,1,Weekend Claim,0
EXP-02441,E041,Sales,2502,Food,254.85,2000,Swiggy,2025-07-07,0,0,Cash,1,0,0,0,0.1274,0.1019,6,0,,0
EXP-02442,E042,HR,6488,Food,1275.33,2000,Swiggy,2025-06-15,6,1,Cash,1,0,0,0,0.6377,0.1966,6,1,Weekend Claim,0
EXP-02443,E043,Sales,9721,Hotel,1920.66,8000,Ola,2025-07-06,6,1,Debit Card,1,0,0,0,0.2401,0.1976,4,1,Weekend Claim,0
EXP-02444,E044,HR,9742,Travel,3048.44,15000,Swiggy,2025-05-14,2,0,Cash,1,0,0,0,0.2032,0.3129,2,0,,0
EXP-02445,E045,Engineering,2563,Hotel,4037.04,8000,OYO Rooms,2025-06-10,1,0,Cash,1,0,0,0,0.5046,1.5751,4,0,,0
EXP-02446,E046,Finance,3757,Office Supplies,9806.0,5000,MakeMyTrip,2025-05-25,6,1,UPI,0,0,0,1,1.9612,2.6101,10,3,Exceeds Policy Limit|Weekend Claim|Missing Receipt,1
EXP-02447,E047,Marketing,3678,Food,998.77,2000,Dmart,2025-07-13,6,1,UPI,1,0,0,0,0.4994,0.2716,7,1,Weekend Claim,0
EXP-02448,E048,Finance,8668,Food,1344.48,2000,OYO Rooms,2025-07-06,6,1,UPI,0,0,0,0,0.6722,0.1551,15,3,Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-02449,E049,HR,5314,Travel,10897.83,15000,Zomato,2025-05-30,4,0,Debit Card,1,0,0,0,0.7265,2.0508,6,0,,0
EXP-02450,E050,Sales,4729,Entertainment,3181.8,4000,Zomato,2025-06-03,1,0,Credit Card,1,0,0,0,0.7954,0.6728,6,0,,0
EXP-02451,E001,Finance,2860,Office Supplies,3045.67,5000,Zomato,2025-04-22,1,0,Credit Card,1,0,0,0,0.6091,1.0649,5,0,,0
EXP-02452,E002,Marketing,5092,Entertainment,696.71,4000,Uber,2025-07-14,0,0,Credit Card,1,0,0,0,0.1742,0.1368,1,0,,0
EXP-02453,E003,HR,7334,Office Supplies,5051.21,5000,OYO Rooms,2025-05-19,0,0,Cash,0,0,0,0,1.0102,0.6887,10,2,Exceeds Policy Limit|Missing Receipt,1
EXP-02454,E004,Marketing,5171,Hotel,11040.97,8000,IRCTC,2025-06-29,6,1,Debit Card,1,1,0,1,1.3801,2.1352,17,4,Exceeds Policy Limit|Weekend Claim|Receipt Mismatch|Unusually Frequent,1
EXP-02455,E005,HR,3685,Office Supplies,2652.19,5000,IRCTC,2025-07-07,0,0,Cash,0,0,0,0,0.5304,0.7197,17,2,Missing Receipt|Unusually Frequent,1
EXP-02456,E006,Finance,9581,Office Supplies,2524.81,5000,Ola,2025-05-28,2,0,UPI,1,0,0,0,0.505,0.2635,4,0,,0
EXP-02457,E007,Finance,8420,Entertainment,1741.18,4000,Zomato,2025-05-18,6,1,Credit Card,1,0,0,0,0.4353,0.2068,5,1,Weekend Claim,0
EXP-02458,E008,Sales,6117,Travel,9396.1,15000,Ola,2025-04-13,6,1,UPI,1,0,1,0,0.6264,1.5361,19,3,Weekend Claim|Duplicate Claim|Unusually Frequent,1
EXP-02459,E009,Engineering,9728,Fuel,1016.12,3000,OYO Rooms,2025-04-30,2,0,UPI,1,0,0,0,0.3387,0.1045,5,0,,0
EXP-02460,E010,Sales,4047,Office Supplies,2706.82,5000,Ola,2025-05-19,0,0,Cash,1,0,0,0,0.5414,0.6688,4,0,,0
EXP-02461,E011,Operations,9101,Travel,8466.09,15000,Flipkart,2025-07-08,1,0,Credit Card,1,0,0,0,0.5644,0.9302,2,0,,0
EXP-02462,E012,HR,3899,Food,1419.68,2000,MakeMyTrip,2025-06-19,3,0,Debit Card,1,0,0,0,0.7098,0.3641,5,0,,0
EXP-02463,E013,Engineering,5202,Food,441.07,2000,MakeMyTrip,2025-05-03,5,1,Cash,1,0,0,0,0.2205,0.0848,6,1,Weekend Claim,0
EXP-02464,E014,Marketing,4888,Office Supplies,2675.52,5000,Swiggy,2025-04-20,6,1,Credit Card,1,1,1,0,0.5351,0.5474,8,3,Weekend Claim|Receipt Mismatch|Duplicate Claim,1
EXP-02465,E015,Finance,2600,Food,1355.62,2000,Dmart,2025-06-07,5,1,Debit Card,1,0,0,0,0.6778,0.5214,1,1,Weekend Claim,0
EXP-02466,E016,Sales,4041,Fuel,1122.16,3000,Flipkart,2025-05-12,0,0,UPI,1,0,0,0,0.3741,0.2777,2,0,,0
EXP-02467,E017,Marketing,9041,Travel,11431.63,15000,MakeMyTrip,2025-06-02,0,0,Debit Card,1,0,0,0,0.7621,1.2644,3,0,,0
EXP-02468,E018,Finance,3478,Office Supplies,2889.8,5000,MakeMyTrip,2025-06-10,1,0,Credit Card,1,0,0,0,0.578,0.8309,5,0,,0
EXP-02469,E019,HR,8349,Office Supplies,3939.89,5000,Amazon,2025-07-14,0,0,Cash,1,0,0,0,0.788,0.4719,1,0,,0
EXP-02470,E020,Sales,5943,Hotel,5013.28,8000,Amazon,2025-06-05,3,0,Cash,1,0,0,0,0.6267,0.8436,3,0,,0
EXP-02471,E021,Operations,5461,Office Supplies,1325.49,5000,Zomato,2025-05-11,6,1,Cash,1,0,0,0,0.2651,0.2427,3,1,Weekend Claim,0
EXP-02472,E022,Finance,9989,Hotel,13738.56,8000,IRCTC,2025-07-06,6,1,Credit Card,0,1,0,1,1.7173,1.3754,16,5,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Receipt Mismatch|Unusually Frequent,1
EXP-02473,E023,Sales,8873,Office Supplies,1967.5,5000,IRCTC,2025-06-01,6,1,UPI,1,0,0,0,0.3935,0.2217,3,1,Weekend Claim,0
EXP-02474,E024,Sales,3981,Entertainment,2966.25,4000,Swiggy,2025-05-04,6,1,UPI,1,0,0,0,0.7416,0.7451,5,1,Weekend Claim,0
